example_id,example_class,example_note,plate_id,well,cell_line,compound,compound_id,project,conc_M,tz_rlu,c_rlu,ti_rlu,pct_growth,gi50_M,tgi_M,lc50_M
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,E04,SK-OV-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-06,12000,11500,11600,-3.3,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,E05,SK-OV-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,12000,11500,11550,-3.8,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,E06,SK-OV-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,12000,11500,11500,-4.2,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,F01,U251,vehicle,VEH,mAb-2301 PK Study,,12000,11500,11500,,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,F02,U251,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,12000,11500,11800,-1.7,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,F03,U251,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,12000,11500,11700,-2.5,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,F04,U251,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-06,12000,11500,11600,-3.3,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,F05,U251,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,12000,11500,11550,-3.8,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,F06,U251,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,12000,11500,11500,-4.2,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,G01,MALME-3M,vehicle,VEH,mAb-2301 PK Study,,12000,11500,11500,,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,G02,MALME-3M,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,12000,11500,11800,-1.7,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,G03,MALME-3M,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,12000,11500,11700,-2.5,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,G04,MALME-3M,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-06,12000,11500,11600,-3.3,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,G05,MALME-3M,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,12000,11500,11550,-3.8,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,G06,MALME-3M,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,12000,11500,11500,-4.2,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,H01,NCI-H460,vehicle,VEH,mAb-2301 PK Study,,12000,11500,11500,,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,H02,NCI-H460,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,12000,11500,11800,-1.7,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,H03,NCI-H460,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,12000,11500,11700,-2.5,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,H04,NCI-H460,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-06,12000,11500,11600,-3.3,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,H05,NCI-H460,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,12000,11500,11550,-3.8,,,
09,edge,assay invalid: vehicle C ≤ Tz; do not report GI50,NBIO-HTS-09,H06,NCI-H460,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,12000,11500,11500,-4.2,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,A01,A549,vehicle,VEH,mAb-2301 PK Study,,8000,40000,40000,100.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,A02,A549,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,8000,40000,16000,25.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,A03,A549,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,8000,40000,20800,40.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,A05,A549,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,8000,40000,31680,74.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,A06,A549,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,8000,40000,37120,91.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,B01,MCF7,vehicle,VEH,mAb-2301 PK Study,,8200,40800,40800,100.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,B02,MCF7,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,8200,40800,16350,25.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,B03,MCF7,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,8200,40800,21240,40.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,B05,MCF7,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,8200,40800,32324,74.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,B06,MCF7,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,8200,40800,37866,91.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,C01,HCT116,vehicle,VEH,mAb-2301 PK Study,,8400,41600,41600,100.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,C02,HCT116,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,8400,41600,16700,25.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,C03,HCT116,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,8400,41600,21680,40.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,C05,HCT116,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,8400,41600,32968,74.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,C06,HCT116,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,8400,41600,38612,91.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,D01,PC-3,vehicle,VEH,mAb-2301 PK Study,,8600,42400,42400,100.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,D02,PC-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,8600,42400,17050,25.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,D03,PC-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,8600,42400,22120,40.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,D05,PC-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,8600,42400,33612,74.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,D06,PC-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,8600,42400,39358,91.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,E01,SK-OV-3,vehicle,VEH,mAb-2301 PK Study,,8800,43200,43200,100.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,E02,SK-OV-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,8800,43200,17400,25.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,E03,SK-OV-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,8800,43200,22560,40.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,E05,SK-OV-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,8800,43200,34256,74.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,E06,SK-OV-3,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,8800,43200,40104,91.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,F01,U251,vehicle,VEH,mAb-2301 PK Study,,9000,44000,44000,100.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,F02,U251,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,9000,44000,17750,25.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,F03,U251,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,9000,44000,23000,40.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,F05,U251,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,9000,44000,34900,74.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,F06,U251,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,9000,44000,40850,91.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,G01,MALME-3M,vehicle,VEH,mAb-2301 PK Study,,9200,44800,44800,100.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,G02,MALME-3M,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,9200,44800,18100,25.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,G03,MALME-3M,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,9200,44800,23440,40.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,G05,MALME-3M,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,9200,44800,35544,74.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,G06,MALME-3M,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,9200,44800,41596,91.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,H01,NCI-H460,vehicle,VEH,mAb-2301 PK Study,,9400,45600,45600,100.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,H02,NCI-H460,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-04,9400,45600,18450,25.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,H03,NCI-H460,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-05,9400,45600,23880,40.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,H05,NCI-H460,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-07,9400,45600,36188,74.0,,,
10,edge,incomplete curve (1e-6 missing); endpoints blank,NBIO-HTS-10,H06,NCI-H460,NBIO-CMPD-001,NBIO-CMPD-001,mAb-2301 PK Study,1.00e-08,9400,45600,42342,91.0,,,
